name;url;username;rating;date_review;number of reviews;state_abreviation;text_review
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=60;Sara S.;4;6/26/2007;23;WA;Quite possibly the best Brunch in the entire Pacific Northwest. This restaurant rocks the house with its views of the sound, the ferries passing by, and downtown in the distance. I always bring out of towners here if their stay includes a Sunday morning. I cannot vouch for any other meal, but for brunch, there is no place like it.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=60;Kaitlin F.;5;1/13/2025;3;WA;Great food and service with the best views of the city! The coconut prawns, Dungeness crab, and crème brûlée are a must try!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=60;Ajay M.;5;10-05-2024;123;WA;Great experience as always, great service, amazing views and is a treat to get to go to one in a while for me.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=60;Bobby T.;5;05-05-2024;31;CA;"During my recent trip from California to Seattle, I stumbled upon this restaurant recommended by an online search. I had to take my time to write this review because the experience I had here was truly exceptional. The view from the restaurant is phenomenal; you can see the whole city of Seattle over the ocean. It's so beautiful. The host was helpful, although she could be a bit more welcoming, remembering that she is the face of the house (I must mention that I was mistaken about my reservation, and she kindly helped me). However, the rest of my experience was amazing.Our server, Chrissy, was unlike any I've ever encountered. She was incredibly professional, knowledgeable about the menu, and detailed in explaining how each dish was prepared. It was an unbelievable experience, and if you visit, make sure to ask for her. She will give you a dining experience like no other. The highlight of my visit was definitely her service.The food was outstanding. We tried the clam chowder, which was excellent, and the mimosas, which came in different flavors and were delightful. The salmon was incredibly flavorful, and the appetizers were amazing. Every aspect of my dining experience at this restaurant was fantastic, and I will definitely be returning.A special thanks to Chrissy for her phenomenal service and for creating such a wonderful experience for us. She truly elevated the art of serving to a whole new level. I would also like to mention the manager who came to our table; it was a nice touch. Overall, I would give this place 10 stars because five stars are simply not enough for this exceptional restaurant."
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=60;Aram K.;5;03-08-2024;5;WA;Excellent view excellent ambience and the food is so tasty . I would recommend to everybody.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=70;Robert F.;5;03-03-2024;5;WA;Always enjoy the experience - excellent food and great service.  Throw in the amazing view of downtown Seattle and you can't beat the experience.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=70;Tom V.;5;01-02-2024;6;WA;I make Salty's a once-a-year tradition. The service has always been excellent - friendly servers, always feel welcome, and the food has never been late. I've enjoyed most everything I've ever ordered. However, it seems that some offerings are more keen on contrasting and unpronounceable ingredients rather than sensible, complementary creations to appease our palates. But that's not going to keep me from coming back - again and again.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=70;Fran W.;5;11/20/2023;2;CA;We tried Salty's recently and loved it! We can't wait to go back next month with friends. Highly recomment trying.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=70;John B.;5;9/13/2023;27;WA;Food and service is amazing! If your in the area, give it a try, you wanted be disappointed.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=70;Maggie S.;5;08-10-2023;6;WA;The food and the service was amazing. Would definitely be back and recommend our friends and family
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=70;Heather A.;5;3/19/2023;6;WA;Had a early dinner and AMAZING dining experience in our hometown. We were met with kindness and smiles and then ate great food. From the host stand, servers and managers, FABULOUS. Thank you. Luciana, Cami, Patrick and Emmarie for making our evening. Good customer service is SO hard to find and this team did it right.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=70;Tobby J.;5;02-04-2023;5;WA;My favorite time to go to Saltys is for the happy hour great options on the happy hour menu and the bartenders know how to make my favorite cocktail which is a cucumber metal kamikaze app if you haven't tried it I highly recommend it beautiful views and great service all the stuff is so nice.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=70;Socorro R.;5;8/14/2021;3;WA;This restaurant is very good. The food is delicious. customer service is good. of course I will return.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=70;Tessa D.;5;12/21/2020;4;CA;To start with, the view is definitely one of the best you can get, seeing the city through the water is pretty amazing when dining on good food. They took precautions for COVID that truly is appreciated by us customers.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=70;Pancho g.;5;9/20/2020;2;WA;Amazing service and amazing food people are really nice and the food is so good definitely worth it
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=80;D T.;5;10/17/2019;4;WA;We always come here to celebrate our anniversary and every time is just a wonderful experience!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=80;Thomas S.;5;7/21/2019;90;WA;This is my go-to place. The food was plentiful, and the service was always good. The location was nice, and the atmosphere was very friendly. Staff were extremely knowledgeable about their dishes and were spot on.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=80;Candi B.;5;05-12-2019;25;WA;Luis you rock! Best server ever!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=80;Aree T.;5;03-09-2019;17;WA;Great food and location. Love the ocean view. We usually gone there for seafood and other varieties. Great place for larger groups as well.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=80;James H.;5;2/23/2019;6;WA;It was my anniversary and this guys took it to another level with the service. If you have an anniversary coming up go check them out.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=80;Kari M.;5;11-03-2018;16;WA;Amazing food here! They never disappoint! And I've never had bad service. I can't wait to come back!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=80;Tammy H.;5;11-02-2018;1;WA;Amazing staff, yummy food, and super fun night!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=80;Wang R.;5;8/22/2018;22;WA;great place for birthday dinner.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=80;Nabil S.;5;10/23/2016;16;WA;Great Restaurant, family location, and bang for your buck
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=80;Marlee E.;5;8/22/2018;28;WA;Excellent Foid and service. Prices are high but if you need a special occasion place this is it.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=90;Christina T.;5;6/27/2018;10;WA;It was worth to come here for the beach view. Good food and great customer service.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=90;Shami M.;5;6/19/2018;275;WA;I thought the food was excellent and the service was excellent. Not cheap at all but i think it's worth it.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=90;Darryl W.;5;6/18/2018;7;AK;Had a nice Fathers Day dinner. Service was excellent, the main reason for 5 Stars was our waitress, Fidelia, very personable and professional, can't say enough positive things about her.We enjoyed the meal and the great view. Great way to relax after a Mariners game.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=90;Amber A.;5;05-02-2018;9;OR;Unlimited crab nothing else to say. Food was good and never ran out. Need to go at least once.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=90;Jack T.;5;3/19/2018;1;WA;I cannot say enough great things about this place. First this is some of the best staff I've ever encountered. The servers are beyond helpful, super friendly, and very attentive (never had to ask for a refill they are close by paying attention). The atmosphere is nice, welcoming, and spacious. It has an under water theme and love how they put down brown paper for a fast clean up of the mess that you will make. The food is so good!!! The crabs taste fresh and the spicy oceanic sauce is a nice taste of fresh flavors.They had a daily special that consisted of lobster, pineapple, and Mac n cheese which was one of the best meals I've ever had and literally cannot stop thinking about. The flavors complimented each other nicely. I do hope they will have this special for awhile or even make it permanent because everyone should be as blessed to try this. If you are looking for a seafood boil I highly recommend this place.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=90;key F.;5;12-02-2017;23;GA;Great food, views, and service!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=90;Guillermo B.;5;09-12-2017;6;CA;Unbelievable buffet with a phenomenal food, I recommend anyone and everyone to visit this spot. Give yourself 2 hours for the full experience!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=90;Guillermo M.;5;8/19/2017;1;WA;Great food. Brunch has a lot of variety and views are great.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=90;Min T.;5;10-11-2016;113;da;How many times have I eaten here: 1Atmosphere: 5Food & Drinks: 5Service: 5
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=90;Theresa H.;5;10-05-2016;26;OR;The brunch is amazing. Every time I go I am never disappointed.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=100;Jay S.;5;3/24/2016;14;WA;If you are coming here, you probably have already heard all the fanfare about Salty's already. It is a Seattle institution. It is loved. I have been to no less than 3 big events and many dinners at Salty's... so I know my way around the menu and the place. The event room underneath is probably the most romantic and beautiful places in all of Seattle to have a wedding reception. It is large, open and has (just like the restaurant above) a fantastic view. If you are in the restaurant the best place for a seat are the corner windows... there are only 2 of them and the one on the northern side is best.There really is a great view from pretty much everywhere in the joint, but the corners are the best.The oysters are always a favorite as well as the salmon. I am not really a fan of the beef here.. or anywhere... but my blood thirsty friends seem to appreciate it.Local brews and wines can be found. The service is awesome. If it is your birthday you might get a free white cake slice. MIGHT. I think 3 out of the 5 or 6 times I went for birthdays, the waiter offered the cake. It must depend on who is working that day. The cake is amazing.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=100;Cass '.;5;11/14/2015;9;WA;hi Delicious seafood yummyness
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=100;Kiley W.;5;11-12-2014;17;FL;Great food and great service!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=100;Amber S.;5;9/16/2014;47;WA;Best happy hour sushi ever!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=100;Gary J.;5;7/13/2014;20;WA;"The seafood tower is amazing even the sushi roll witch I didn't think would be good since I am used to eating sushi at nobu in cali was amazing! Def going back once a week ;)"
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=100;Brenda P.;5;01-01-2014;1;WA;Salty's is renowned for it's view, service and, of course it amazing seafood, but did you know the Alki location has an amazing event venue as well? It's spectacular for weddings, meetings, parties, memorials, holiday staff parties and so much more. It can accommodate parties from 10-250 people. It's an all-inclusive, meaning you tell them how much you want to spend, tell them how you want it, then show up! They do all the rest! They have an extensive list of referrals so they can even handle all of your outside vendors. It's really amazing you'd go anywhere else! Stop by and see their amazing site, meet the helpful staff and even have lunch with them. If you don't, you'll be sorry!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=100;Amy W.;5;07-08-2013;8;WA;Came here for my birthday. The view was beautiful and the food was scrumptious.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=100;Robin R.;5;04-06-2013;56;CA;Great food and an amazing view of Seattle @ night..
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=100;Trudy J.;5;04-02-2013;29;WA;This is hands down my absolute favorite place to come for brunch.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=100;Windermere K.;5;3/28/2013;1;WA;Our office was looking for a different place to have our Christmas celebration. We settled on brunch at Salty's to start out our day, and what a great start it was!The staff was wonderful! We had one person in our office with very strict diet and the staff made her a special meal that was amazing!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=110;Patricia C.;5;2/25/2013;92;WA;White chocolate mousse cake please and thank you.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=110;Crew C.;5;11/15/2012;6;WA;Love their brunch. And good food too!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=110;Shirley W.;5;05-01-2012;9;WA;BEST SATURDAY and SUNDAY brunch in Seattle hands down. Yes a little on the pricey side but for what you get its WELL worth the money you spend there. If you love seafood you will LOVE the brunch buffet with fresh seafood, omlets, prime rib, deserts, all the breakfast foods you love just to name a very few things. Mimosas are great as are the fresh squeezed juices. Dont miss this hot spot! =)
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=110;Jemima B.;5;03-08-2011;36;AZ;The brunch is awesome. Dinner, less satisfying. We always take our company here for weekend brunch and it never disappoints!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=110;Anna S.;5;12/29/2010;3;WA;Well what can I say, location, location, location. They sunsets are awesome. My parents took me here for dinner and I loved it. The Mojitos and chowder are cool too.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=110;paul R.;5;12/19/2010;16;WA;Love the Sunday brunch at Salty's. My son loves the chocolate fountain, my wife and daughter love the crablegs, and I love food and the great views (and the chocolate fountain too).
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=110;S M.;5;11-05-2010;51;CA;The Sunday Bruch is one of the best I've had.
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=110;Rach K.;5;10/24/2010;2;WA;My boyfriend and I went to celebrate his new job and we LOVED it! Nether of us had been and we went during Restaurant week. We had a great table, however only one of us could see the spectacular view. Our waiter was so kind he moved us to the table next to us where we could both fit onto the same side and look out to the beautiful Seattle Sky line. The staff was supper helpful and the food was AWESOME! We will be back for future celebrations!
Salty's Waterfront Seafood Grills;https://www.yelp.com/not_recommended_reviews/saltys-waterfront-seafood-grills-seattle?not_recommended_start=110;tim w.;5;6/16/2009;2;WA;We ate there last saturday night. the was a lot of comotion with gradution. We still got very good service. Jennifer our waitress, did a really good job of making sure everything was attentive. It is a cool restaurant to people watch. I like looking at hair style on the girls. it surprises me how popular mid length hair has become.anyway the VIEW is the best part of this restaurant.
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=0;Aaron D.;2;05-08-2024;7;WA;We tried this place out for Seattle restaurant week. The meal was delicious! The people there were super friendly. The wine option was also incredibly affordable!Food: 5/5 | Service: 5/5 | Atmosphere: 4/5
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=0;Tara B.;3;08-03-2019;12;WA;Place is sooo overpriced.There was no other patron there except us checking it out for dinner at 5:30pm on a weekday, and later on there was a couple who arrived at 7pm or so. There were 3 people behind the bar and around the service area of the restaurant so there was definitely plenty of service.Food was good, but the menu shows expensive beef (like Butcher's Table and Ruth Chris' prices) but the restaurant feels more casual. Perhaps they can knock off the price a little to reflect the location and casual feel so there will be more people coming.
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=0;Nancy M.;4;6/21/2022;7;WA;Taste for some dishes are pretty surprising and special compared to other Japanese restaurant, price is reasonable and service is good. Only complain is the serve speed is a tad slow.
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=0;Robert B.;4;1/30/2021;24;WA;If you like quality steak, I would check this place out. They make a delicious medium-rare.
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=0;Patricia P.;5;12/17/2024;2;WI;My family and I came to the restaurant for nice dinner. The foods were amazing and the service was excellent . We will come back again when I come into town.
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=0;Paul G.;5;11-05-2024;3;WA;I recently had the pleasure of dining at Kokkaku in Seattle's U-District, and it was an unforgettable experience. This place is a paradise for meat lovers, with an amazing Japanese twist on classic favorites like steak and burgers. I ordered a burger, and it was easily one of the best I've ever had. The flavors were incredibly balanced, and the meat was cooked to absolute perfection. The ambiance is cozy yet modern, making it a great spot for anything from a casual meal to a special night out. The staff were warm, welcoming, and attentive, adding to the overall positive experience.For anyone in the U-District looking for a unique and delicious dining experience focused on high-quality meats, I highly recommend it
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=0;Krishnarpita B.;5;5/26/2024;28;WA;Food and service both were amazing, we went there two times and it was great experience every time, will go back again.
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=0;Serge B.;5;12-02-2023;38;WA;"A Culinary Marvel at KokkakuI recently had the pleasure of dining at Kokkaku Japanese Steakhouse, and I must say, it was an unparalleled gastronomic experience. The chef and staff at Kokkaku have truly mastered the art of delivering an extraordinary dining affair.The moment I stepped in, I was greeted by an ambiance that seamlessly combined elegance with a warm, inviting atmosphere. However, it was the culinary performance that stole the show. The chef's skillful maneuvers with the knife and precision on the grill were nothing short of mesmerizing. It was a culinary spectacle that left me in awe.The steaks at Kokkaku are, without a doubt, the best I've ever tasted in the country. The quality of the meat was exceptional, and the preparation was flawless. Each bite was a symphony of flavors, perfectly seared on the outside and tender on the inside. I've never encountered anything quite like this in my culinary adventures.What sets Kokkaku apart is its ability to outshine even the most upscale steakhouses. The authenticity of the Japanese culinary techniques, combined with the impeccable service, creates an experience that transcends the ordinary. This is not just a meal; it's a journey into the world of exquisite flavors and culinary artistry.In conclusion, Kokkaku Japanese Steakhouse is a gem that deserves every bit of praise. It has redefined my expectations of what a steakhouse can deliver. If you're a connoisseur of fine dining and appreciate the mastery of culinary craftsmanship, Kokkaku is an absolute must-visit. A heartfelt thank you to the chef and staff for an unforgettable dining experience."
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=0;Nicole R.;5;5/15/2022;6;WA;Good food. Great service. Friendly staff. Looks like the menu changes as well which encourages repeat visits.
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=0;Jenny R.;5;5/22/2021;20;WA;Kokkaku has amazing steak, it was cooked to perfection when I went.
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=10;Veronica C.;5;9/21/2020;4;WA;Love Kokkaku. Definitely go for the brunch - it's the best value and their brunch buffet table has delicious food (although it's a lot of food to eat since you still get the same meat experience as dinner). I've come here for dinner as well, and I highly recommend the dessert! The key lime pie especially was so good!
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=10;Ernil A.;5;08-10-2020;34;WA;I heard that there was an outdoor patio, so I went to check it out. It is wide and spacious: perfect for social distancing! The quality and portion of the steak were great, and it was also nice that there were options for a side of onion rings or french fries. The interior golf practice room made this restaurant unique, and I have never seen one before at a restaurant.I am not a professional about the steak!
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=10;Samantha W.;5;11/29/2018;6;WA;One word...Wagyu. It is absolutely amazing. The seared wagyu is to die for. Great service and excellent cocktails. This place can get packed so I highly recommend making a reservation well in advance as they tend to get pretty booked up.
Kokkaku;https://www.yelp.com/not_recommended_reviews/kokkaku-seattle?not_recommended_start=10;Woodi W.;5;10-12-2017;13;WA;Turning into a regular visitor! JUST WOW!
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=10;Casey L.;4;8/26/2022;16;WA;This place over all has good food but their beignets are not good. The oil they fry it in makes it taste funny and it's not as fluffy or tasteful as I am use to. The drinks are good and the other food there is pretty good too. This place has a good happy hour.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=10;John B.;4;6/22/2022;10;WA;This place over all has good food but their beignets are not good. The oil they fry it in makes it taste funny and it's not as fluffy or tasteful as I am use to. The drinks are good and the other food there is pretty good too. This place has a good happy hour.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=10;Thomas S.;4;01-07-2020;90;WA;The food was really amazing especially their chicken and waffles. Totally a great comfort food and the taste was really delicious and so tasty. The waffle was had a perfect crispness to it and the chicken was cooked so well. The menu was actually great. The service was amazing , super friendly and very attentive. The place was good with its pleasant ambiance.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=10;Jeremy P.;4;10/29/2019;99;WA;I dined in with my colleagues and it was a pleasant place for dinner. The chicken and waffles were super tender and juicy. Waffles were so fluffy and really light to eat. They have a great selection of drinks and it's a good spot for happy hour. Awesome cocktail with cool taste. The service was fine. Awesome place and for dates because of its intimate vibe. I will visit again for more.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=10;Heidy R.;4;2/18/2019;14;WA;It's a very cozy place to have a quick bite. The pricing is fair.Let's start with the drinks, as I believe they pay the most attention to their cocktails. Very pretty presentation and enjoyable taste, very smooth.For food, most of it can be shared, because the portions are generous and the plates are huge. My friend and I went by yelp recommendations and chose the chicken waffle, which was not bad.We also tried the french fries and 3 burger set which I don't remember the name, sorry.Definitely deserves a chance, the cocktails will have you coming back.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=10;Nafiso_ N.;4;4/18/2018;2;WA;The only reason why I didn't do 5 star is because I couldn't do a to go order over the phone.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=10;Gypsy G.;4;10-12-2017;57;WA;My friends and I visited Witness on a Wednesday evening at 6:30pm, and the place was hopping. Although there are no reservations, we were lucky enough to get a table for 4 right near the front of the restaurant. It was a little chilly that night whenever the door opened, so you may want to bring a layer that you'll want to wear while you eat. Food was great and were of relatively large proportions for a Seattle trendy/hipster restaurant. Most of us ordered the pork sliders, which were oddly good even though they didn't have the traditional BBQ sauce on the side. And those french fries - I could have shoved them all in my face at once, but managed to contain myself. Everyone liked the cocktails they ordered. I had the Orlando, which was delicious. All in all, a good night. We'll try to return here for their brunch, and just in general, because I think you get a lot of bang for your buck here. The only downside was that they could turn down their music just a touch.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=10;Lindsay M.;4;5/31/2017;7;CA;Had breakfast with some friends one morning. We arrived right when they opened and the dining room filled up fairly quick. Great breakfast choices and a decent price for the area.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=10;KC N.;4;6/29/2016;15;WA;I was here with my gf for a few times and both times we are happy with both the food and service. The one dish I like the most is the chicken and waffles, the chicken strips are great but the waffle is really the star of the dish. I have been to Roscoes in California and I like their chicken better but this is pretty good. The decor is cool as well
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=10;Ewa H.;4;3/25/2016;7;WA;Excellent food, great feeling and great owner. Can not ask for much more than that. Greg the owner greeted us at the pub and we talked with him about the way in which the restaurant was going and he looked like a fine and funny man. We ate the Chicken and Waffles, the Shrimp and Grits, and Beignets and all were superb. They make a great sazerac, my favourite beverage that I order at many pubs but few are great. My wife had a Black as Pitch which was rum, stout along with a whole uncooked egg and it was quite yummy too. Yet another great place on the hill added to our repertoire.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=20;Mary C.;4;3/24/2016;6;WA;We went this last Friday night. Itis a tiny area and was packaged, but we just waited about 10 minutes for a table. The owner was really sweet as well as the whole staff were adorable. The drinks are amazing as well as the food is unbelievable. Very much looking forward to going back and trying everything on the menu! Highly recommend the pork and beans and poutine.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=20;Cameron B.;4;2/29/2016;11;VA;We went this last Friday night. Itis a tiny area and was packaged, but we just waited about 10 minutes for a table. The owner was really sweet as well as the whole staff were adorable. The drinks are amazing as well as the food is unbelievable. Very much looking forward to going back and trying everything on the menu! Highly recommend the pork and beans and poutine.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=20;Matt B.;4;11/17/2015;28;TX;Great place! Walked in and sat at the bar. Had a great egg sandwich with avacado.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=20;Okamoto H.;4;5/22/2015;9;WA;Wonderful place! Great owner!Better than ones on Pike street!!!I simply like here so much!!!
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=20;Maya M.;4;05-08-2015;6;WA;Witness is one of my favorite places on Broadway. I love the ambiance. It's interesting, but not pretentious. The chicken and waffles are amazing. I am always in the mood for some good southern cooking and some cocktails, and Witness always delivers.
Witness;https://www.yelp.com/not_recommended_reviews/witness-seattle?not_recommended_start=20;Shweta J.;4;05-02-2015;30;WA;Love the happy hour. Great deals on drinks and delicious comfort food. Haven't come outside of happy hour though.
